1,0.175281,1.08552,1.96605,0.752735,1.55529,1.92615,0.599128,1.00157,1.28334,0.654941
2,1.3088,1.18492,0.834208,0.266017,0.883954,0.97564,0.895625,0.88809,1.34801,0.41474
3,0.746299,0.516152,0.832381,0.145017,0.965508,0.806047,0.998238,0.113407,0.89722,0.979731
4,0.816465,0.839194,0.427469,0.487071,1.32826,1.44097,0.860423,0.573028,0.74159,1.48553
5,0.295683,1.51883,0.316217,1.32829,1.33817,0.602954,1.1773,1.30362,1.68094,1.438
6,1.075,0.522562,0.910486,0.437551,0.208402,0.286191,0.844139,0.673408,0.390604,0.651654
7,1.00048,0.574179,1.6275,1.27775,1.05255,1.48125,2.08196,1.26854,0.166452,0.469337
8,1.26582,1.61129,0.477463,0.383663,0.57188,0.630056,0.839804,0.503917,1.05913,1.65698
9,1.32944,0.438735,0.481269,1.05859,0.636208,1.07029,2.23377,1.57445,0.30676,0.870488
10,0.439063,1.32928,0.347761,1.05576,1.0979,0.955193,0.83636,0.422422,0.351794,1.16446
11,1.20192,0.948993,0.873165,0.455417,0.357215,0.689337,0.626373,1.50313,1.59786,0.746588
12,0.885835,0.0943715,1.11083,0.779738,0.66689,0.371216,0.623816,0.595106,0.782226,0.0899666
13,1.14015,0.139933,1.42087,0.4083,0.891666,0.81209,1.05776,0.943874,0.898557,0.286794
14,0.528063,0.889416,0.574779,1.1535,0.692931,0.415243,0.474769,1.02086,0.497887,0.752551
15,0.360001,1.00657,0.605742,0.642881,1.10443,0.941151,1.16887,0.203879,0.19341,1.77307
16,0.867576,0.44116,0.832388,0.55735,0.599589,0.931735,1.77299,0.358704,1.08113,0.557373
17,1.70896,0.668028,0.432699,0.395911,1.2239,0.762543,0.485611,0.958951,1.0674,0.295995
19,1.07092,1.48254,1.56695,1.81781,0.550002,0.315279,1.0429,1.07113,1.41843,0.664044
