,1,1,1.10388,1.09664,1.09633,1.08818,1.10186,1.1002,1.11914,1.09426,1.10298,1.09653
,1,2,0.802831,0.797554,0.797382,0.791453,0.801364,0.800191,0.813854,0.795843,0.802109,0.79742
,1,3,0.200655,0.199402,0.199389,0.197855,0.200362,0.200072,0.203433,0.198952,0.200533,0.199349
,1,4,0.501743,0.498497,0.498311,0.494673,0.500849,0.500069,0.508626,0.497417,0.501367,0.498448
,1,5,0.602106,0.598173,0.598036,0.593621,0.60099,0.600106,0.610381,0.596897,0.601589,0.598101
,1,6,0.301076,0.299089,0.299005,0.296801,0.300491,0.30004,0.305217,0.298443,0.300805,0.299032
,1,7,0.89294,0.880359,0.893972,0.905281,0.902169,0.893552,0.91883,0.902641,0.896918,0.913336
,1,8,1.30462,1.296,1.29571,1.28606,1.30216,1.30025,1.32268,1.29322,1.30345,1.29585
,1,9,0.791605,0.817363,0.823394,0.781493,0.78546,0.793321,0.831457,0.817489,0.781204,0.777214
,1,10,0.501743,0.498456,0.498395,0.494669,0.500848,0.500137,0.508649,0.49741,0.501301,0.498395
