1,0.406977,1.0527,1.80623,0.843395,1.41059,1.74586,0.76321,0.992831,1.17683,0.801377
2,1.27442,1.16261,0.817371,0.433187,0.887477,0.937159,0.908883,0.846505,1.22684,0.505545
3,0.761339,0.547114,0.716444,0.358385,0.856142,0.790078,0.976312,0.302172,0.804696,0.887318
4,0.813079,0.829356,0.629324,0.62684,1.18405,1.25185,0.796801,0.675873,0.856052,1.33677
5,0.518994,1.40473,0.537454,1.23519,1.3053,0.705327,0.986423,1.27725,1.59409,1.43524
6,0.955437,0.548125,0.719133,0.518704,0.392669,0.420694,0.708483,0.630008,0.522305,0.584442
7,1.07488,0.742653,1.52054,1.16936,1.07181,1.57114,1.73633,1.12716,0.422638,0.563503
8,1.15147,1.35225,0.565664,0.550087,0.70993,0.688791,0.828843,0.595606,1.07136,1.486
9,1.27776,0.629327,0.620093,1.10532,0.735549,1.00681,1.92195,1.29134,0.516822,0.895024
10,0.563546,1.20294,0.551356,0.951854,0.951693,0.89961,0.938206,0.502133,0.46529,0.973368
11,1.02704,0.903888,0.879485,0.640111,0.570289,0.712142,0.622913,1.36701,1.39342,0.883712
12,0.786561,0.300566,0.955502,0.663198,0.600881,0.509023,0.665296,0.552123,0.689694,0.277155
13,0.980517,0.361024,1.19626,0.57456,0.868752,0.841012,0.955189,0.994668,0.789463,0.438559
14,0.535656,0.811537,0.649776,0.978023,0.711108,0.47451,0.526543,0.962442,0.558771,0.791635
15,0.495451,0.831413,0.65652,0.706837,0.982361,0.900092,1.06582,0.409694,0.414977,1.53683
16,0.902592,0.51232,0.760663,0.642808,0.649987,0.901689,1.52494,0.493799,0.970351,0.64085
17,1.42653,0.676414,0.498498,0.581212,1.05779,0.76453,0.700488,0.809823,0.986949,0.497763
19,1.07288,1.34188,1.28191,1.70417,0.727945,0.496045,1.11216,1.08402,1.31754,0.861441
