1,1.02671,1.09397,1.17596,1.04442,1.14574,1.1696,1.10371,1.0712,1.11027,1.05842
2,0.943495,0.918744,0.881954,0.842582,0.906108,0.898332,0.929687,0.885083,0.935234,0.858782
3,0.707139,0.681374,0.69883,0.661876,0.708686,0.709662,0.751537,0.668965,0.706288,0.705643
4,0.910819,0.887411,0.865128,0.858834,0.924925,0.922491,0.922892,0.874728,0.906405,0.926367
5,1.05039,1.12333,1.03308,1.08481,1.1274,1.05879,1.13067,1.1042,1.1575,1.12983
6,0.632819,0.588268,0.590254,0.58253,0.593506,0.590823,0.627105,0.596205,0.606147,0.592344
7,1.11315,1.05857,1.12541,1.08461,1.10554,1.14469,1.19746,1.09147,1.03963,1.03947
8,0.930541,0.927374,0.86487,0.848107,0.890097,0.883064,0.930986,0.863074,0.921572,0.940316
9,1.03457,0.951334,0.963387,0.978321,0.978352,1.00625,1.13277,1.00854,0.961365,0.985097
10,0.786789,0.826166,0.782877,0.788897,0.818144,0.805437,0.839798,0.768592,0.780803,0.802498
11,0.920173,0.889401,0.886804,0.856993,0.878643,0.887467,0.915297,0.924565,0.94329,0.897368
12,0.616787,0.58224,0.606987,0.584647,0.602147,0.597314,0.629267,0.589928,0.608389,0.582294
13,0.816441,0.76131,0.821116,0.761449,0.805803,0.808589,0.850692,0.797925,0.802074,0.7746
14,0.69372,0.705658,0.695898,0.693826,0.708423,0.688137,0.717836,0.701803,0.696819,0.697882
15,0.782644,0.78884,0.786246,0.771162,0.812454,0.813141,0.855291,0.765785,0.774755,0.849682
16,0.825565,0.762918,0.793143,0.763467,0.788631,0.808975,0.88924,0.770489,0.814355,0.783218
17,0.85879,0.784601,0.771064,0.767815,0.816195,0.791459,0.826832,0.792098,0.819312,0.771834
19,1.10748,1.12716,1.10567,1.14409,1.06841,1.02819,1.1364,1.08578,1.13061,1.06621
