2,1,0.0844174,0.124222,0.101824,0.0840467,0.0695758,0.145769,0.10003,0.054969,0.135134,0.173237
2,2,0.104324,0.1307,0.110284,0.107817,0.145355,0.138506,0.126602,0.135171,0.105865,0.122031
2,3,0.173818,0.2869,0.196486,0.161349,0.119702,0.199365,0.180786,0.198719,0.18451,0.210965
2,4,0.0940799,0.183241,0.170067,0.158214,0.0791306,0.232723,0.135074,0.0726193,0.15534,0.187907
2,5,0.228368,0.259295,0.214298,0.14471,0.240352,0.178865,0.217327,0.25747,0.179679,0.248273
2,6,0.14316,0.127604,0.119097,0.0871456,0.0840283,0.0851531,0.154642,0.128476,0.185866,0.138539
2,7,0.159775,0.147558,0.134333,0.162471,0.106348,0.143433,0.28214,0.127396,0.204257,0.104393
2,8,0.270819,0.228815,0.170455,0.184176,0.10512,0.130206,0.255005,0.179163,0.249622,0.138599
2,9,0.254577,0.154473,0.227932,0.15664,0.147937,0.152957,0.229271,0.222339,0.274923,0.167267
2,10,0.169031,0.0911355,0.109592,0.101453,0.127936,0.0893766,0.202993,0.0980657,0.160559,0.0888486
2,11,0.124962,0.12462,0.128519,0.20128,0.191887,0.142104,0.18171,0.1091,0.191934,0.170126
2,12,0.151298,0.148354,0.164953,0.219524,0.278487,0.167676,0.149064,0.172717,0.160251,0.140429
2,13,0.134694,0.144124,0.133562,0.170529,0.150349,0.119388,0.118405,0.118537,0.116286,0.0924018
2,14,0.144756,0.105025,0.182136,0.199657,0.204201,0.155665,0.0881681,0.0940502,0.157097,0.115187
2,15,0.286564,0.256315,0.323294,0.301778,0.383813,0.277532,0.324982,0.216932,0.285488,0.268963
2,16,0.115063,0.086824,0.169657,0.17876,0.1395,0.205806,0.115603,0.13548,0.148791,0.146284
2,17,0.0870862,0.0812147,0.120039,0.144774,0.0834375,0.178439,0.112411,0.129809,0.0881092,0.152313
2,18,0.154275,0.233316,0.172539,0.195754,0.14379,0.158922,0.120493,0.195566,0.133929,0.18812
2,19,0.155969,0.126996,0.190689,0.183445,0.104233,0.160064,0.0827955,0.110072,0.129268,0.156074
2,20,0.170333,0.137212,0.215028,0.14532,0.164741,0.158264,0.111525,0.141687,0.117076,0.148579
2,21,0.142688,0.12325,0.161903,0.101235,0.116646,0.115443,0.121625,0.146761,0.151834,0.202525
2,22,0.217218,0.179446,0.174332,0.21949,0.196265,0.221203,0.250604,0.212746,0.215525,0.203677
2,23,0.225685,0.231097,0.151725,0.0969508,0.121398,0.120424,0.0810335,0.21472,0.136897,0.175136
2,24,0.137912,0.0776851,0.183919,0.16257,0.103807,0.159773,0.126488,0.0930316,0.230828,0.132048
2,25,0.208848,0.140087,0.189037,0.121608,0.231376,0.100469,0.119677,0.227853,0.153546,0.142914
