2,1,0,8.70631,6.86724,6.30292,10.3772,7.77298,5.41118,11.6542,13.532,7.24335,7.13257
2,1,1,10.167,11.9222,7.61634,9.15425,14.241,12.334,7.36159,9.25368,8.33108,8.61883
2,2,0,7.55776,12.7068,4.54615,10.1968,11.6439,9.74243,8.58157,6.64299,7.86238,9.51922
2,2,1,10.8233,5.41598,9.0215,9.03604,8.55754,7.0212,11.661,14.1787,8.52806,7.7567
2,3,0,9.87624,5.8294,6.45536,10.9191,9.11369,7.13562,6.91295,10.0015,9.57444,5.1817
2,3,1,7.47101,10.2883,6.30711,5.8396,12.0659,9.32305,12.3475,9.75614,5.38708,11.2144
2,4,0,8.94472,6.39171,5.66981,7.35143,9.76018,4.73938,8.97462,13.6801,6.35723,6.13082
2,4,1,9.75374,11.0137,6.99162,11.1228,11.7989,11.795,10.7944,7.60834,9.06128,10.0603
2,5,0,9.87601,5.86812,5.82775,8.13235,9.97595,9.7907,7.55457,10.8667,8.25158,6.85623
2,5,1,7.11436,10.6263,7.03174,10.7257,8.08594,6.55359,10.476,7.65583,7.26386,8.46661
2,6,0,8.83069,8.25194,5.86559,9.67387,11.5563,9.1736,10.0716,6.8939,7.34712,6.33541
2,6,1,8.85828,10.4261,8.12759,10.0038,9.77998,9.15493,7.33912,15.144,7.11121,11.055
2,7,0,9.57186,8.03308,6.13666,5.83283,11.143,9.48918,5.72464,7.77417,6.81082,8.48377
2,7,1,7.20608,10.1305,7.43802,12.725,9.72798,7.34316,11.5046,14.0851,7.89815,8.9414
2,8,0,5.32417,6.80314,6.59131,5.69307,11.8757,9.87779,5.99009,8.49124,5.04533,9.3082
2,8,1,11.1548,9.72136,6.41824,12.8179,9.0693,6.90178,11.0418,11.898,9.62296,7.35385
2,9,0,6.10909,7.93103,4.58721,10.6437,8.31889,7.09133,6.57053,14.3634,5.28635,12.0984
2,9,1,9.70625,9.66834,7.60103,8.07674,10.9752,9.61461,11.4519,6.42005,8.34167,5.14424
2,10,0,7.93066,7.37727,8.04365,8.1119,10.88,8.81628,7.04196,12.3068,8.46315,7.02833
2,10,1,9.59271,12.0416,5.42832,11.3639,9.27736,9.37822,11.794,9.19908,5.9012,11.0236
2,11,0,10.7461,7.30255,9.49605,8.11142,11.458,6.1934,7.06229,11.0228,6.17216,6.4352
2,11,1,7.89759,11.2183,4.00166,9.56614,6.53336,11.2453,12.203,10.847,8.91279,9.57499
2,12,0,12.0528,9.57635,9.25091,6.27257,5.34598,6.385,8.93119,11.4459,8.26258,7.47676
2,12,1,6.0357,8.48052,4.243,10.893,12.2589,10.1608,10.8554,9.05886,7.25406,8.75972
2,13,0,10.4581,7.79662,4.97317,8.45091,8.64763,8.81415,9.44893,9.80024,7.4821,10.1281
2,13,1,7.35676,10.4252,8.62538,9.11533,10.944,8.67924,10.8783,11.8584,8.72268,7.39473
2,14,0,6.87583,9.58484,6.41054,4.71752,5.81038,6.09365,13.0605,12.6519,6.79665,9.99815
2,14,1,11.3299,9.05011,5.96071,13.8644,13.2833,11.1855,6.29264,9.4809,8.47076,7.08172
2,15,0,9.04515,9.54938,7.05171,9.68164,6.93016,7.601,9.65744,9.08111,7.19468,8.20772
2,15,1,6.7332,7.33883,4.72248,6.49071,9.20591,7.53861,7.0513,10.8363,6.59363,6.48904
2,16,0,12.126,12.781,5.59072,6.20396,9.06561,4.94656,7.32805,10.654,6.86936,7.43481
2,16,1,5.6877,5.7234,7.44478,12.2245,11.287,11.8681,12.7791,10.3042,8.80913,8.87211
2,17,0,10.2099,10.8703,7.15078,7.44406,10.1449,6.81804,6.75707,9.84951,9.26912,5.48639
2,17,1,8.37786,7.8989,6.20653,11.1912,11.2374,9.49902,13.9472,11.4242,6.80017,11.4176
2,18,0,8.91608,7.69014,6.0995,7.29235,9.95278,9.30298,11.8423,8.54481,8.53491,4.82415
2,18,1,8.96696,8.36799,7.06393,10.5118,10.1767,6.54548,8.17349,11.9298,7.3539,11.91
2,19,0,5.04399,11.2547,5.75673,7.82809,9.80581,9.12336,12.5482,8.90417,7.16782,6.56717
2,19,1,13.3671,6.57725,7.01158,9.74834,11.3341,6.18791,8.24718,13.4103,8.88339,10.2329
2,20,0,6.48207,9.04322,4.26192,8.04123,8.49369,7.35918,9.40503,10.8883,8.14016,7.88519
2,20,1,11.7259,9.04476,9.14283,10.6992,10.8312,9.47911,11.2146,8.7931,7.94936,8.11999
2,21,0,8.51214,8.39135,5.80673,10.5393,8.56608,7.98376,9.95453,11.5172,8.03026,6.69867
2,21,1,9.18351,9.77332,7.43162,8.96702,12.0281,9.61598,10.0607,9.44874,7.59967,8.8913
2,22,0,8.04742,11.4916,7.72152,4.93621,9.97018,6.8927,6.73873,9.09094,7.54869,4.56203
2,22,1,8.66216,5.59322,5.33891,13.0371,9.00314,9.23368,11.2169,10.3015,6.86163,11.7517
2,23,0,5.19501,4.40171,6.05654,10.9705,9.88496,7.26468,11.4488,7.77543,6.27387,6.7285
2,23,1,12.7354,13.778,6.97777,6.33025,10.1016,10.4744,8.79437,11.0279,10.1065,9.6738
2,24,0,9.17933,10.9664,5.69372,5.94007,11.6903,4.97678,7.11328,11.9858,4.66362,6.79067
2,24,1,8.22547,8.43147,6.6497,12.4087,8.56445,11.9727,13.057,10.1204,10.1936,10.3765
2,25,0,7.70335,7.56349,5.55211,6.27973,7.76997,7.98179,11.2354,8.14736,6.23837,8.52849
2,25,1,7.27697,11.7148,7.64323,14.4758,10.8811,10.3587,7.4912,10.572,10.4615,7.1248
