2,1,0,0.485217,0.39274,0.463031,0.544743,0.351322,0.3276,0.671033,0.611053,0.511962,0.525972
2,1,1,0.514783,0.60726,0.536969,0.455257,0.648678,0.6724,0.328967,0.388947,0.488038,0.474028
2,2,0,0.370046,0.703006,0.307166,0.5353,0.54824,0.603583,0.432143,0.281126,0.465939,0.531329
2,2,1,0.629954,0.296994,0.692834,0.4647,0.45176,0.396417,0.567857,0.718874,0.534061,0.468671
2,3,0,0.606332,0.473116,0.551767,0.72288,0.468763,0.505822,0.37608,0.571656,0.667072,0.380244
2,3,1,0.393668,0.526884,0.448233,0.27712,0.531237,0.494178,0.62392,0.428344,0.332928,0.619756
2,4,0,0.516545,0.434121,0.520149,0.440974,0.477472,0.349221,0.505005,0.691403,0.462241,0.450342
2,4,1,0.483455,0.565879,0.479851,0.559026,0.522528,0.650779,0.494995,0.308597,0.537759,0.549658
2,5,0,0.563108,0.364824,0.462473,0.430957,0.571849,0.625183,0.38962,0.620988,0.505575,0.48135
2,5,1,0.436892,0.635176,0.537527,0.569043,0.428151,0.374817,0.61038,0.379012,0.494425,0.51865
2,6,0,0.567025,0.482222,0.456856,0.538718,0.58395,0.527765,0.676771,0.32598,0.611815,0.393194
2,6,1,0.432975,0.517778,0.543144,0.461282,0.41605,0.472235,0.323229,0.67402,0.388185,0.606806
2,7,0,0.608083,0.45206,0.466496,0.318023,0.542289,0.577169,0.418013,0.351663,0.525042,0.479796
2,7,1,0.391917,0.54794,0.533504,0.681977,0.457711,0.422831,0.581987,0.648337,0.474958,0.520204
2,8,0,0.3759,0.479745,0.528867,0.338051,0.578593,0.611256,0.430231,0.436391,0.408476,0.577767
2,8,1,0.6241,0.520255,0.471133,0.661949,0.421407,0.388744,0.569769,0.563609,0.591524,0.422233
2,9,0,0.338972,0.382493,0.331491,0.49467,0.335937,0.36314,0.333827,0.589319,0.391473,0.652454
2,9,1,0.661028,0.617507,0.668509,0.50533,0.664063,0.63686,0.666173,0.410681,0.608527,0.347546
2,10,0,0.509673,0.391094,0.633065,0.422225,0.563493,0.495899,0.420007,0.606852,0.650165,0.407057
2,10,1,0.490327,0.608906,0.366935,0.577775,0.436507,0.504101,0.579993,0.393148,0.349835,0.592943
2,11,0,0.555364,0.372561,0.70502,0.495225,0.674685,0.348606,0.356155,0.473017,0.405435,0.396442
2,11,1,0.444636,0.627439,0.29498,0.504775,0.325315,0.651394,0.643845,0.526983,0.594565,0.603558
2,12,0,0.655796,0.52151,0.661567,0.381291,0.328849,0.366721,0.452881,0.531093,0.521969,0.40127
2,12,1,0.344204,0.47849,0.338433,0.618709,0.671151,0.633279,0.547119,0.468907,0.478031,0.59873
2,13,0,0.601835,0.45967,0.374519,0.529304,0.475402,0.530157,0.480475,0.474368,0.471178,0.595053
2,13,1,0.398165,0.54033,0.625481,0.470696,0.524598,0.469843,0.519525,0.525632,0.528822,0.404947
2,14,0,0.410595,0.542614,0.566748,0.28175,0.344173,0.376636,0.728957,0.581517,0.514527,0.593896
2,14,1,0.589405,0.457386,0.433252,0.71825,0.655827,0.623364,0.271043,0.418483,0.485473,0.406104
2,15,0,0.566331,0.548564,0.577814,0.610852,0.51015,0.450349,0.54892,0.460195,0.467301,0.49254
2,15,1,0.433669,0.451436,0.422186,0.389148,0.48985,0.549651,0.45108,0.539805,0.532699,0.50746
2,16,0,0.709336,0.71695,0.488355,0.368231,0.45812,0.346982,0.345602,0.558517,0.455076,0.512339
2,16,1,0.290664,0.28305,0.511645,0.631769,0.54188,0.653018,0.654398,0.441483,0.544924,0.487661
2,17,0,0.591636,0.613172,0.582096,0.462418,0.510385,0.495166,0.350537,0.505185,0.616865,0.347173
2,17,1,0.408364,0.386828,0.417904,0.537582,0.489615,0.504834,0.649463,0.494815,0.383135,0.652827
2,18,0,0.52054,0.553654,0.489612,0.455173,0.489314,0.644229,0.615274,0.442986,0.557499,0.31378
2,18,1,0.47946,0.446346,0.510388,0.544827,0.510686,0.355771,0.384726,0.557014,0.442501,0.68622
2,19,0,0.28721,0.657196,0.496175,0.514965,0.477288,0.670653,0.622886,0.399018,0.474026,0.408027
2,19,1,0.71279,0.342804,0.503825,0.485035,0.522712,0.329347,0.377114,0.600982,0.525974,0.591973
2,20,0,0.411886,0.562457,0.396883,0.480817,0.523875,0.509142,0.488102,0.648226,0.5372,0.585921
2,20,1,0.588114,0.437543,0.603117,0.519183,0.476125,0.490858,0.511898,0.351774,0.4628,0.414079
2,21,0,0.459708,0.419398,0.428983,0.510389,0.385732,0.424036,0.453911,0.539354,0.49751,0.447407
2,21,1,0.540292,0.580602,0.571017,0.489611,0.614268,0.575964,0.546089,0.460646,0.50249,0.552593
2,22,0,0.510795,0.68379,0.593361,0.286211,0.559604,0.439095,0.371168,0.496543,0.530265,0.278431
2,22,1,0.489205,0.31621,0.406639,0.713789,0.440396,0.560905,0.628832,0.503457,0.469735,0.721569
2,23,0,0.391218,0.329064,0.561842,0.722263,0.598767,0.484765,0.635087,0.544235,0.462152,0.511221
2,23,1,0.608782,0.670936,0.438158,0.277737,0.401233,0.515235,0.364913,0.455765,0.537848,0.488779
2,24,0,0.543211,0.536168,0.488509,0.305597,0.588093,0.26855,0.3119,0.543624,0.312068,0.366991
2,24,1,0.456789,0.463832,0.511491,0.694403,0.411907,0.73145,0.6881,0.456376,0.687932,0.633009
2,25,0,0.695748,0.507352,0.574866,0.383614,0.57879,0.539407,0.723878,0.624972,0.506925,0.691303
2,25,1,0.304252,0.492648,0.425134,0.616386,0.42121,0.460593,0.276122,0.375028,0.493075,0.308697
