2001,0.0998989,0.100813,0.098305,0.0967688,0.0987024,0.0997171,0.103439,0.0976178,0.101379,0.10336
2002,0.100679,0.0995165,0.100772,0.1013,0.0986055,0.0994426,0.099493,0.0985023,0.100846,0.100844
2003,0.0989538,0.102427,0.100854,0.101726,0.100336,0.0965356,0.100986,0.0979567,0.0998343,0.10039
2004,0.099376,0.0968095,0.0988456,0.100845,0.0969226,0.100079,0.104752,0.100371,0.0986904,0.103309
2005,0.0980501,0.0990873,0.101492,0.10455,0.0983292,0.0999585,0.0981354,0.0981514,0.102967,0.0992796
2006,0.10098,0.0994576,0.100089,0.102493,0.0968913,0.099485,0.101775,0.0984788,0.100956,0.099395
2007,0.0976445,0.0989835,0.0996298,0.103897,0.0990399,0.101012,0.0977984,0.100322,0.103594,0.098079
2008,0.0966159,0.0973845,0.0976925,0.101731,0.100017,0.102166,0.0978248,0.100191,0.104844,0.101532
2009,0.102437,0.0944064,0.0995938,0.0994852,0.0996984,0.101996,0.104002,0.0998868,0.0966616,0.101833
2010,0.0989762,0.102001,0.100938,0.102145,0.0983217,0.0997654,0.102032,0.0974606,0.0977822,0.100577
2011,0.0984132,0.0960164,0.0966681,0.109653,0.0984028,0.101953,0.0984495,0.10005,0.0997922,0.100602
2012,0.0997025,0.0958975,0.100371,0.104695,0.0996026,0.0977615,0.0997,0.101145,0.101045,0.10008
2013,0.100641,0.0984466,0.10593,0.100617,0.0996372,0.0995491,0.0983496,0.104036,0.0982523,0.0945423
2014,0.0974071,0.10327,0.100665,0.0996168,0.101591,0.0963967,0.0996769,0.100013,0.101141,0.100223
2015,0.101034,0.0988238,0.103905,0.094878,0.0980148,0.0999211,0.102618,0.101375,0.0984754,0.100955
2016,0.0987901,0.0991646,0.0964928,0.103247,0.0991101,0.101752,0.0993462,0.0974312,0.10325,0.101416
2017,0.0960356,0.101871,0.0983974,0.10534,0.097806,0.101862,0.0981379,0.0989759,0.100347,0.101228
2018,0.100429,0.099746,0.0992412,0.0984848,0.0954433,0.101677,0.102338,0.0962152,0.10243,0.103995
2019,0.101309,0.0978868,0.105012,0.101729,0.0981971,0.098032,0.100956,0.101796,0.0986185,0.096464
2020,0.0933614,0.100914,0.0972716,0.10391,0.097827,0.100563,0.0949325,0.101866,0.105732,0.103624
2021,0.0970502,0.100299,0.100748,0.0988502,0.0956468,0.101466,0.101411,0.099389,0.103076,0.102062
2022,0.099303,0.0999336,0.0992617,0.100087,0.0997564,0.100188,0.0984759,0.100457,0.102527,0.100011
2023,0.098157,0.103962,0.09887,0.0989199,0.099933,0.0983379,0.0968232,0.0979615,0.106231,0.100804
2024,0.0994891,0.0988936,0.102976,0.0963852,0.100964,0.0986554,0.0983804,0.101105,0.102162,0.10099
2025,0.101632,0.0972988,0.0970277,0.0994201,0.0978885,0.0990662,0.101425,0.0999691,0.104524,0.101749
2026,0.0967541,0.0987304,0.0959455,0.102022,0.102636,0.0996814,0.0978312,0.101607,0.10291,0.101883
2027,0.0991577,0.0957856,0.0989445,0.0997866,0.101292,0.0991696,0.0990649,0.101813,0.105403,0.0995839
2028,0.101296,0.0954725,0.0964714,0.102362,0.0978684,0.102761,0.103574,0.101453,0.0994413,0.099301
2029,0.0986414,0.0959335,0.0965068,0.102622,0.100187,0.101468,0.0988922,0.10248,0.101704,0.101565
2030,0.0987357,0.0962417,0.0997663,0.107039,0.0997516,0.100587,0.100375,0.0984821,0.102327,0.0966948
2031,0.100276,0.0948639,0.100664,0.103125,0.0983827,0.103563,0.0985087,0.101945,0.100273,0.0983979
2032,0.098761,0.0942179,0.102154,0.0993051,0.101422,0.102552,0.0996106,0.101815,0.099036,0.101126
2033,0.0990686,0.101869,0.0979897,0.098535,0.101782,0.0967538,0.0985146,0.0992201,0.104538,0.101729
2034,0.0975729,0.103235,0.0985382,0.10041,0.10189,0.0996696,0.095717,0.0987148,0.102113,0.102139
2035,0.100728,0.0968128,0.100314,0.101299,0.101417,0.100321,0.102967,0.100467,0.0983687,0.0973052
2036,0.100183,0.0973699,0.0993281,0.103225,0.0980665,0.102948,0.0995189,0.0988835,0.104097,0.09638
2037,0.104155,0.0960015,0.0993296,0.102845,0.0992128,0.0976043,0.104353,0.0963431,0.100601,0.0995551
2038,0.0985686,0.0993698,0.0985014,0.104793,0.101683,0.0993991,0.09742,0.097182,0.104074,0.0990088
2039,0.101846,0.0996199,0.0991276,0.105034,0.0971647,0.0992966,0.102629,0.0967797,0.0990329,0.0994697
2040,0.103556,0.0947967,0.0970187,0.102117,0.0988094,0.0986232,0.103698,0.0969761,0.101232,0.103173
2041,0.0997978,0.0994876,0.10141,0.103391,0.0991246,0.0976433,0.101343,0.0977167,0.0982694,0.101817
2042,0.102424,0.0986802,0.0993822,0.0980487,0.101785,0.101778,0.0999554,0.0971192,0.100682,0.100145
2043,0.102336,0.095256,0.0994879,0.0979082,0.0999105,0.0994194,0.103663,0.0993183,0.100508,0.102193
2044,0.101673,0.0991542,0.0969632,0.100287,0.0992957,0.10135,0.101124,0.100147,0.103413,0.0965924
2045,0.0983501,0.0970522,0.102093,0.0979915,0.0979827,0.0994597,0.103573,0.102446,0.100275,0.100778
2046,0.097979,0.102319,0.0985741,0.104012,0.0965934,0.100496,0.0979035,0.098527,0.102079,0.101518
2047,0.0972725,0.100947,0.10342,0.100951,0.0990439,0.0966709,0.0997759,0.0992788,0.100419,0.102221
2048,0.0973159,0.101497,0.101829,0.0966521,0.100031,0.099718,0.0994896,0.101515,0.0992587,0.102694
2049,0.0966654,0.0985465,0.103775,0.100298,0.098978,0.0997845,0.098546,0.100474,0.101618,0.101314
2050,0.0986524,0.0976707,0.0992565,0.100857,0.0970693,0.1008,0.0976521,0.102526,0.104029,0.101487
2051,0.0981859,0.0961995,0.0964279,0.106553,0.100125,0.100673,0.103092,0.0993663,0.0999079,0.0994695
2052,0.0991404,0.0961156,0.0982957,0.10734,0.0996183,0.102421,0.099641,0.0993075,0.101257,0.0968638
2053,0.101103,0.0968888,0.0982077,0.102203,0.100184,0.103164,0.0959074,0.100328,0.103361,0.0986529
2054,0.100267,0.0949579,0.10074,0.105212,0.100192,0.101201,0.099565,0.102623,0.0979455,0.0972946
2055,0.0996368,0.100568,0.0979029,0.0957674,0.101969,0.0993503,0.0971937,0.101022,0.106057,0.100533
2056,0.103135,0.0978458,0.100163,0.100945,0.0996005,0.100496,0.102192,0.0983562,0.0995106,0.0977572
2057,0.0971637,0.101561,0.0997716,0.106286,0.0993403,0.0980649,0.0984015,0.100034,0.100002,0.0993758
2058,0.102657,0.0960518,0.0960127,0.100124,0.0987899,0.102607,0.103081,0.0998013,0.100859,0.100015
2059,0.0970235,0.0982648,0.0995224,0.103664,0.100783,0.0989085,0.0988616,0.103066,0.100033,0.0998736
2060,0.0977047,0.0990807,0.0960761,0.100709,0.098614,0.100717,0.0988048,0.102157,0.10481,0.101328
2061,0.0985845,0.100478,0.0978286,0.0987971,0.0981497,0.0988201,0.102767,0.10148,0.0998102,0.103284
2062,0.100802,0.0977569,0.099963,0.103225,0.0969689,0.0992346,0.103642,0.100068,0.0997059,0.0986345
2063,0.100445,0.10091,0.0983459,0.100913,0.0999773,0.0986154,0.101206,0.0971153,0.100552,0.10192
2064,0.0965835,0.100443,0.0989858,0.104088,0.0998728,0.100398,0.0985085,0.10117,0.0995949,0.100356
2065,0.100165,0.10118,0.0993581,0.104203,0.0996269,0.0984866,0.101395,0.0985213,0.0968329,0.100232
2066,0.0975735,0.102239,0.0986071,0.103824,0.100877,0.0997859,0.0969195,0.0992331,0.101302,0.099639
2067,0.09619,0.0992251,0.101097,0.10057,0.0975215,0.0995144,0.0989622,0.101502,0.103297,0.102122
2068,0.0993799,0.0986696,0.100055,0.0984468,0.0965688,0.101675,0.102713,0.103036,0.0993741,0.100081
2069,0.0985164,0.0990939,0.0986008,0.104778,0.101712,0.101153,0.0985639,0.098253,0.100363,0.0989661
2070,0.0997947,0.0952005,0.0988905,0.100672,0.0975655,0.100395,0.105897,0.101636,0.0984223,0.101527
2071,0.095777,0.0994189,0.100284,0.100191,0.0978238,0.100938,0.0970712,0.102167,0.105324,0.101005
2072,0.10054,0.0956575,0.0988384,0.102524,0.098865,0.100713,0.106066,0.099545,0.0980918,0.0991591
2073,0.0974494,0.10093,0.0959776,0.102823,0.102136,0.0985092,0.0995642,0.0968966,0.104415,0.101299
2074,0.0975497,0.0998254,0.0963734,0.102213,0.101157,0.101639,0.0962191,0.101846,0.102279,0.100898
2075,0.0973458,0.0966673,0.0984103,0.105085,0.0980187,0.102768,0.0991139,0.101121,0.0991821,0.102289
2076,0.101437,0.0980431,0.0973601,0.102341,0.098691,0.0999259,0.102831,0.0965147,0.101652,0.101204
2077,0.100224,0.0999122,0.100187,0.0995782,0.0974783,0.101296,0.099877,0.0990305,0.101912,0.100505
2078,0.101025,0.0948523,0.0977124,0.10368,0.0980394,0.100522,0.102682,0.0999786,0.100552,0.100956
2079,0.0985056,0.0967982,0.100082,0.0948967,0.100624,0.101153,0.100405,0.101646,0.104146,0.101744
2080,0.101193,0.0998385,0.101716,0.105373,0.0990821,0.0984558,0.0990664,0.0987153,0.097377,0.0991822
2081,0.0978451,0.102503,0.098406,0.101393,0.100233,0.0998447,0.0977915,0.101789,0.100439,0.0997544
2082,0.0972439,0.099969,0.100398,0.100054,0.0983971,0.100034,0.0991421,0.101386,0.103018,0.100358
2083,0.0987848,0.0975666,0.100669,0.105896,0.0984289,0.100864,0.100192,0.102003,0.0978421,0.0977532
2084,0.0974918,0.0976368,0.102203,0.102448,0.09971,0.0970839,0.099301,0.0999884,0.102734,0.101403
2085,0.100472,0.101162,0.0973935,0.0987612,0.104584,0.100267,0.0976241,0.0992282,0.102742,0.0977651
2086,0.0990436,0.0975107,0.1016,0.103154,0.0972165,0.100941,0.0985822,0.103235,0.099647,0.0990693
2087,0.101066,0.0968893,0.0984347,0.100615,0.0958931,0.10225,0.10353,0.10066,0.099224,0.101438
2088,0.0990736,0.101069,0.0977325,0.101894,0.099155,0.0993967,0.0985262,0.0993874,0.10417,0.0995958
2089,0.0974316,0.0985743,0.102271,0.097302,0.100459,0.0976823,0.0991199,0.104375,0.104389,0.0983961
2090,0.0998696,0.099665,0.101751,0.100081,0.100707,0.0978448,0.0976287,0.102376,0.100457,0.0996201
2091,0.0979092,0.100928,0.104177,0.0956865,0.0990316,0.0992563,0.100397,0.100551,0.100507,0.101555
2092,0.0990181,0.099292,0.0993908,0.103545,0.102845,0.0989746,0.09772,0.100851,0.100938,0.0974257
2093,0.1019,0.103194,0.0989037,0.101995,0.0965606,0.100019,0.100277,0.0976695,0.0999652,0.0995153
2094,0.0987317,0.100265,0.096067,0.103898,0.0993191,0.100933,0.0954969,0.100657,0.10564,0.0989925
2095,0.097841,0.0979993,0.0988891,0.102877,0.0999788,0.09976,0.0996761,0.103457,0.100192,0.0993298
2096,0.0974534,0.102391,0.0997314,0.101799,0.100484,0.0990673,0.0990165,0.100916,0.0985014,0.100641
