2001,0.0998073,0.100819,0.0987141,0.0974132,0.0987969,0.0996677,0.102806,0.097829,0.101271,0.102875
2002,0.100335,0.0995893,0.100956,0.101029,0.0987167,0.0993724,0.0995678,0.0986011,0.101103,0.100729
2003,0.0989468,0.101883,0.101067,0.101016,0.100187,0.0970568,0.101113,0.0981147,0.100178,0.100438
2004,0.0993684,0.0971968,0.0988586,0.101213,0.0970708,0.0999929,0.103946,0.100248,0.0988115,0.103294
2005,0.0980244,0.0993087,0.101542,0.104257,0.0981106,0.0998439,0.0981738,0.0982786,0.103184,0.0992781
2006,0.100553,0.0995272,0.100327,0.102439,0.0970471,0.0992767,0.101855,0.0985043,0.100927,0.0995436
2007,0.0977665,0.0985596,0.0997121,0.103946,0.0992312,0.100787,0.0980441,0.100244,0.103833,0.0978761
2008,0.0970662,0.0973432,0.0978211,0.102408,0.0997328,0.102185,0.0980009,0.10013,0.104238,0.101075
2009,0.10226,0.0950103,0.0997248,0.0995745,0.0993845,0.101704,0.103535,0.0999733,0.0970845,0.101749
2010,0.0992901,0.10117,0.101571,0.101794,0.0982818,0.0996582,0.102006,0.0975678,0.0984038,0.100257
2011,0.0985731,0.096514,0.0966897,0.109037,0.0986719,0.101565,0.0984831,0.0998049,0.100279,0.100382
2012,0.0998132,0.0958243,0.100697,0.104871,0.0997844,0.0978758,0.0992192,0.101283,0.100476,0.100156
2013,0.10039,0.0987394,0.105628,0.100663,0.099876,0.0992688,0.0980553,0.104054,0.0981798,0.095146
2014,0.097774,0.102519,0.10095,0.0993579,0.101655,0.0965166,0.0998986,0.100297,0.101051,0.0999805
2015,0.100984,0.0987643,0.103854,0.0950438,0.0982479,0.0999168,0.102148,0.101471,0.0985175,0.101053
2016,0.0991513,0.0989631,0.0969125,0.103476,0.0991013,0.101357,0.099936,0.0972187,0.103063,0.100821
2017,0.0963469,0.10147,0.0985425,0.105177,0.0976699,0.101801,0.0982789,0.0992608,0.100553,0.100899
2018,0.10042,0.0993923,0.0995916,0.0992005,0.0953585,0.101768,0.102602,0.0961595,0.10192,0.103588
2019,0.100981,0.0982457,0.104943,0.101901,0.0987639,0.0973936,0.100468,0.101693,0.0987139,0.0968971
2020,0.0941519,0.100212,0.0976389,0.104682,0.0977806,0.100483,0.0955504,0.101731,0.104711,0.103059
2021,0.0975984,0.0994021,0.100922,0.099254,0.095725,0.101438,0.101923,0.0993234,0.102579,0.101835
2022,0.0992688,0.10004,0.0991872,0.10032,0.0997907,0.0999846,0.0984571,0.100318,0.102547,0.100087
2023,0.098342,0.103375,0.0990828,0.0989215,0.100305,0.0982801,0.0971177,0.0981372,0.105956,0.100482
2024,0.0995994,0.0989669,0.103184,0.0964299,0.100758,0.0986111,0.0979942,0.101159,0.102328,0.10097
2025,0.101268,0.0973462,0.097109,0.100368,0.0980143,0.0990662,0.100925,0.10031,0.103751,0.101843
2026,0.0970427,0.0988342,0.0960993,0.102128,0.102487,0.0997872,0.0978999,0.101805,0.102397,0.101518
2027,0.0990799,0.0965106,0.0988984,0.100677,0.101548,0.0988701,0.0993925,0.101577,0.103983,0.0994632
2028,0.101499,0.0957158,0.0964816,0.102834,0.0981311,0.101821,0.103447,0.101545,0.0991766,0.0993489
2029,0.0987245,0.0965022,0.0968928,0.102834,0.0999128,0.101117,0.0986812,0.102663,0.101411,0.101262
2030,0.0987866,0.0965707,0.0998837,0.107083,0.0994359,0.100579,0.100145,0.0982883,0.10237,0.0968577
2031,0.100585,0.0950624,0.100724,0.103179,0.098723,0.10279,0.0984703,0.101701,0.100413,0.0983528
2032,0.0991164,0.0946525,0.102285,0.0998924,0.101139,0.102228,0.0991539,0.101647,0.0990031,0.100884
